ID,Station (ft),WSE 'Max' (feet)
1361,917.518,363.251
1362,918.128,363.249
1363,918.38,363.247
1364,919.237,363.241
1365,920.089,363.236
1366,920.938,363.23
1367,921.349,363.228
1368,921.408,363.228
1369,921.502,363.228
1370,921.683,363.228
1371,921.786,363.228
1372,922.636,363.228
1373,923.487,363.227
1374,924.264,363.227
1375,924.34,363.227
1376,924.525,363.227
1377,925.147,363.226
1378,925.199,363.226
1379,925.356,363.226
1380,925.567,363.225
1381,925.604,363.225
1382,926.062,363.224
1383,926.396,363.222
1384,926.408,363.222
1385,926.927,363.22
1386,927.794,363.215
1387,928.663,363.211
1388,929.534,363.207
1389,930.079,363.204
1390,930.407,363.203
1391,931.279,363.199
1392,932.155,363.195
1393,933.039,363.194
1394,933.938,363.193
1395,934.317,363.193
1396,934.848,363.192
1397,934.965,363.192
1398,935.755,363.19
1399,936.652,363.187
1400,937.544,363.184
1401,938.232,363.181
1402,938.439,363.181
1403,939.336,363.178
1404,940.239,363.175
1405,941.153,363.171
1406,942.076,363.168
1407,942.993,363.166
1408,943.388,363.165
1409,943.91,363.164
1410,944.156,363.164
1411,944.867,363.163
1412,944.985,363.163
1413,945.048,363.163
1414,945.626,363.163
1415,945.757,363.163
1416,945.873,363.163
1417,945.894,363.163
1418,946.099,363.163
1419,946.199,363.163
1420,946.448,363.162
1421,946.477,363.162
1422,946.949,363.162
1423,947.061,363.162
1424,947.207,363.162
1425,947.496,363.162
1426,947.963,363.161
1427,948.175,363.161
1428,948.916,363.161
1429,949.256,363.161
1430,949.485,363.16
1431,949.778,363.16
1432,949.857,363.16
1433,950.427,363.16
1434,950.709,363.16
1435,950.773,363.16
1436,950.935,363.16
1437,951.043,363.16
1438,951.116,363.16
1439,951.281,363.16
1440,952.622,363.159
1441,953.216,363.159
1442,954.096,363.158
1443,955.265,363.157
1444,955.437,363.157
1445,956.042,363.156
1446,956.167,363.156
1447,956.411,363.155
1448,957.098,363.153
1449,957.202,363.153
1450,957.628,363.152
1451,958.355,363.151
1452,958.37,363.151
1453,958.651,363.15
1454,959.09,363.149
1455,959.386,363.148
1456,959.656,363.148
1457,961.041,363.145
1458,961.275,363.145
1459,961.876,363.144
1460,961.997,363.144
1461,962.158,363.144
1462,962.751,363.143
1463,963.045,363.142
1464,963.175,363.142
1465,963.416,363.141
1466,963.488,363.141
1467,963.662,363.14
1468,964.124,363.138
1469,964.186,363.138
1470,964.65,363.136
1471,964.857,363.136
1472,964.984,363.135
1473,965.268,363.134
1474,965.524,363.133
1475,966.193,363.131
1476,966.864,363.13
1477,967.563,363.129
1478,968.321,363.128
1479,969.137,363.127
1480,969.765,363.126
1481,969.98,363.126
1482,970.822,363.123
1483,971.651,363.118
1484,972.461,363.112
1485,973.251,363.107
1486,974.021,363.102
1487,974.172,363.102
1488,974.77,363.1
1489,975.488,363.097
1490,976.183,363.095
1491,976.363,363.094
1492,976.886,363.092
1493,977.631,363.089
1494,978.427,363.085
1495,979.257,363.081
1496,980.094,363.078
1497,980.652,363.075
1498,980.924,363.072
1499,981.749,363.066
1500,982.582,363.059
1501,983.426,363.052
1502,983.848,363.049
1503,984.27,363.046
1504,984.684,363.042
1505,985.097,363.039
1506,985.897,363.036
1507,986.678,363.034
1508,987.462,363.032
1509,988.265,363.03
1510,989.093,363.028
1511,989.942,363.026
1512,990.004,363.026
1513,990.798,363.018
1514,991.219,363.014
1515,991.64,363.009
1516,992.043,363.005
1517,992.446,363.001
1518,993.217,362.995
1519,993.977,362.995
1520,994.762,362.994
1521,995.584,362.994
1522,996.032,362.994
1523,996.433,362.993
1524,997.295,362.988
1525,998.16,362.98
1526,999.022,362.972
1527,999.885,362.965
1528,1000.755,362.96
1529,1001.634,362.954
1530,1002.521,362.949
1531,1002.902,362.946
1532,1003.415,362.943
1533,1004.313,362.938
1534,1005.203,362.933
1535,1006.067,362.929
1536,1006.897,362.925
1537,1007.692,362.922
1538,1008.461,362.92
1539,1008.835,362.918
1540,1009.21,362.916
1541,1009.579,362.914
1542,1009.947,362.911
1543,1010.68,362.906
1544,1010.919,362.904
1545,1011.424,362.9
1546,1012.189,362.893
1547,1012.974,362.889
1548,1013.755,362.889
1549,1014.131,362.889
1550,1014.523,362.888
1551,1015.301,362.886
1552,1016.107,362.883
1553,1016.928,362.88
1554,1017.76,362.876
1555,1018.668,362.872
1556,1019.773,362.868
1557,1021.079,362.864
1558,1022.387,362.861
1559,1023.035,362.859
1560,1023.498,362.858
1561,1024.402,362.856
1562,1025.202,362.853
1563,1025.451,362.852
1564,1025.976,362.848
1565,1026.751,362.842
1566,1027.142,362.838
1567,1027.532,362.836
1568,1027.922,362.832
1569,1028.311,362.83
1570,1029.081,362.83
1571,1029.83,362.829
1572,1030.561,362.829
1573,1031.129,362.829
1574,1031.291,362.829
1575,1032.043,362.828
1576,1032.838,362.826
1577,1033.685,362.823
1578,1034.576,362.82
1579,1035.488,362.816
1580,1035.947,362.814
1581,1036.406,362.812
1582,1036.866,362.811
1583,1037.325,362.809
1584,1038.242,362.806
1585,1039.149,362.804
1586,1039.619,362.802
1587,1040.044,362.801
1588,1040.926,362.799
1589,1041.801,362.794
1590,1042.672,362.784
1591,1043.381,362.776
1592,1043.538,362.773
1593,1044.397,362.77
1594,1044.523,362.771
1595,1045.249,362.759
1596,1046.099,362.743
1597,1046.948,362.728
1598,1047.796,362.726
1599,1048.645,362.726
1600,1049.494,362.726
1601,1049.622,362.726
1602,1050.341,362.724
1603,1051.181,362.721
1604,1051.993,362.715
1605,1052.764,362.709
1606,1052.829,362.709
1607,1053.026,362.707
1608,1053.09,362.707
1609,1053.128,362.707
1610,1053.245,362.706
1611,1053.506,362.705
1612,1054.241,362.701
1613,1054.979,362.699
1614,1055.729,362.697
1615,1056.121,362.696
1616,1056.513,362.693
1617,1056.573,362.693
1618,1057.343,362.687
1619,1058.2,362.679
1620,1059.065,362.672
1621,1059.93,362.668
1622,1060.795,362.665
1623,1061.654,362.662
1624,1061.737,362.661
1625,1062.499,362.656
1626,1063.319,362.649
1627,1064.117,362.643
1628,1064.894,362.638
1629,1065.655,362.637
1630,1066.403,362.635
1631,1067.144,362.634
1632,1067.878,362.633
1633,1068.115,362.632
1634,1068.616,362.631
1635,1069.382,362.627
1636,1070.198,362.621
1637,1071.062,362.613
1638,1071.956,362.607
1639,1072.859,362.602
1640,1073.763,362.599
1641,1074.302,362.597
1642,1074.667,362.594
1643,1075.567,362.588
1644,1076.458,362.582
1645,1077.34,362.577
1646,1078.218,362.572
1647,1079.103,362.569
1648,1080.004,362.566
1649,1080.922,362.555
1650,1080.949,362.554
1651,1081.85,362.536
1652,1082.782,362.52
1653,1083.714,362.519
1654,1084.18,362.519
1655,1084.382,362.518
1656,1084.646,362.518
1657,1085.578,362.517
1658,1086.508,362.514
1659,1087.434,362.512
1660,1088.352,362.509
1661,1089.264,362.506
1662,1090.172,362.502
1663,1090.625,362.5
1664,1091.077,362.498
1665,1091.525,362.495
1666,1091.972,362.492
1667,1092.783,362.486
1668,1092.86,362.486
1669,1093.747,362.485
1670,1094.637,362.483
1671,1095.08,362.482
1672,1095.522,362.48
1673,1095.955,362.478
1674,1096.388,362.475
1675,1097.232,362.469
1676,1097.827,362.465
1677,1098.057,362.461
1678,1098.87,362.448
1679,1099.682,362.435
1680,1100.502,362.426
1681,1100.916,362.426
1682,1101.331,362.426
1683,1101.746,362.426
1684,1102.162,362.426
1685,1102.764,362.426
1686,1102.992,362.426
1687,1103.814,362.425
1688,1104.63,362.423
1689,1105.446,362.421
1690,1106.268,362.418
1691,1107.086,362.415
1692,1107.889,362.412
1693,1108.68,362.409
1694,1109.478,362.405
1695,1110.297,362.401
1696,1110.536,362.4
1697,1111.129,362.398
1698,1111.952,362.396
1699,1112.745,362.394
1700,1113.507,362.39
1701,1114.251,362.385
1702,1114.811,362.382
1703,1115.002,362.381
1704,1115.782,362.375
1705,1116.598,362.37
1706,1117.437,362.365
1707,1118.284,362.362
1708,1118.708,362.36
1709,1119.132,362.359
1710,1119.556,362.358
1711,1119.98,362.357
1712,1120.403,362.356
1713,1120.827,362.355
1714,1121.31,362.354
1715,1121.675,362.352
1716,1122.523,362.347
1717,1123.371,362.343
1718,1124.222,362.339
1719,1125.081,362.335
1720,1125.954,362.332
1721,1126.825,362.329
1722,1127.673,362.326
1723,1128.495,362.322
1724,1129.307,362.318
1725,1129.331,362.317
1726,1130.111,362.314
1727,1130.898,362.311
1728,1131.669,362.309
1729,1132.443,362.306
1730,1133.23,362.304
1731,1133.629,362.303
1732,1134.028,362.302
1733,1134.438,362.301
1734,1134.848,362.3
1735,1135.7,362.296
1736,1136.566,362.294
1737,1137.053,362.293
1738,1137.407,362.292
1739,1138.207,362.29
1740,1138.981,362.287
1741,1139.264,362.286
1742,1139.751,362.283
1743,1140.536,362.28
1744,1141.34,362.276
1745,1142.149,362.273
1746,1142.95,362.27
1747,1143.748,362.266
1748,1144.565,362.262
1749,1145.408,362.258
1750,1146.26,362.253
1751,1146.792,362.249
1752,1147.106,362.248
1753,1147.947,362.246
1754,1148.558,362.246
1755,1148.787,362.246
1756,1149.631,362.244
1757,1150.478,362.24
1758,1151.324,362.236
1759,1152.161,362.232
1760,1152.988,362.229
1761,1153.806,362.226
1762,1154.62,362.223
1763,1155.029,362.221
1764,1155.438,362.22
1765,1155.85,362.218
1766,1156.262,362.216
1767,1156.921,362.214
1768,1157.093,362.213
1769,1157.929,362.21
1770,1158.591,362.208
1771,1158.767,362.207
1772,1159.605,362.205
1773,1160.025,362.203
1774,1160.444,362.202
1775,1160.652,362.201
1776,1161.29,362.198
1777,1162.141,362.192
1778,1162.997,362.187
1779,1163.854,362.183
1780,1164.708,362.178
1781,1165.551,362.175
1782,1166.368,362.172
1783,1167.148,362.17
1784,1167.522,362.169
1785,1167.895,362.168
1786,1168.262,362.167
1787,1168.629,362.166
1788,1169.396,362.164
1789,1169.689,362.164
1790,1170.251,362.149
1791,1170.796,362.149
1792,1171.2,362.148
1793,1172.177,362.148
1794,1173.112,362.147
1795,1173.995,362.146
1796,1174.849,362.145
1797,1175.688,362.144
1798,1176.512,362.143
1799,1176.918,362.142
1800,1177.325,362.142
1801,1177.731,362.141
1802,1178.137,362.141
1803,1178.939,362.14
1804,1178.955,362.14
1805,1179.781,362.136
1806,1180.605,362.132
1807,1181.399,362.129
1808,1182.151,362.127
1809,1182.907,362.125
1810,1183.311,362.124
1811,1183.715,362.124
1812,1184.563,362.123
1813,1185.404,362.119
1814,1186.219,362.116
1815,1187.014,362.112
1816,1187.809,362.109
1817,1188.614,362.107
1818,1189.019,362.106
1819,1189.424,362.104
1820,1189.831,362.103
1821,1190.239,362.101
1822,1191.117,362.098
1823,1191.497,362.097
1824,1191.633,362.097
1825,1192.15,362.095
1826,1192.743,362.094
1827,1193.335,362.092
1828,1194.538,362.089
1829,1195.08,362.088
1830,1195.621,362.087
1831,1196.567,362.085
1832,1197.44,362.083
1833,1198.3,362.079
1834,1198.736,362.076
1835,1199.173,362.072
1836,1199.367,362.071
1837,1199.617,362.068
1838,1200.062,362.066
1839,1200.52,362.066
1840,1200.957,362.066
1841,1201.851,362.065
1842,1202.743,362.064
1843,1203.634,362.062
1844,1204.526,362.059
1845,1205.421,362.057
1846,1206.322,362.054
1847,1207.228,362.051
1848,1208.117,362.048
1849,1208.975,362.045
1850,1209.369,362.044
1851,1209.697,362.042
1852,1209.817,362.042
1853,1210.66,362.038
1854,1211.51,362.035
1855,1212.382,362.032
1856,1213.275,362.03
1857,1214.165,362.027
1858,1215.028,362.026
1859,1215.863,362.024
1860,1216.678,362.022
1861,1217.471,362.02
1862,1218.227,362.018
1863,1218.94,362.016
1864,1218.974,362.016
1865,1219.483,362.015
1866,1219.623,362.015
1867,1220.305,362.013
1868,1221.019,362.012
1869,1221.773,362.009
1870,1222.551,362.005
1871,1223.341,362.001
1872,1223.4,362
1873,1224.149,361.993
1874,1224.983,361.985
1875,1225.845,361.979
1876,1226.713,361.978
1877,1227.558,361.977
1878,1227.866,361.977
1879,1228.353,361.977
1880,1229.106,361.976
1881,1229.852,361.975
1882,1230.606,361.973
1883,1231.35,361.972
1884,1232.078,361.97
1885,1232.816,361.968
1886,1233.585,361.966
1887,1234.38,361.963
1888,1235.186,361.959
1889,1235.997,361.955
1890,1236.202,361.953
1891,1236.83,361.949
1892,1237.697,361.947
1893,1237.853,361.947
1894,1238.581,361.947
1895,1239.448,361.944
1896,1240.28,361.941
1897,1241.091,361.938
1898,1241.905,361.934
1899,1242.73,361.931
1900,1243.565,361.927
1901,1244.401,361.923
1902,1245.23,361.918
1903,1245.427,361.917
1904,1246.042,361.914
1905,1246.826,361.91
1906,1247.591,361.907
1907,1248.356,361.904
1908,1249.136,361.901
1909,1249.927,361.899
1910,1250.725,361.896
1911,1251.528,361.894
1912,1252.335,361.891
1913,1253.139,361.887
1914,1253.286,361.886
1915,1253.541,361.885
1916,1253.942,361.884
1917,1254.743,361.881
1918,1255.547,361.879
1919,1256.36,361.876
1920,1257.2,361.874
1921,1258.071,361.871
1922,1258.963,361.869
1923,1259.562,361.867
1924,1259.862,361.866
1925,1260.763,361.862
1926,1261.669,361.858
1927,1262.584,361.853
1928,1263.511,361.849
1929,1264.444,361.846
1930,1265.38,361.843
1931,1266.316,361.84
1932,1267.251,361.837
1933,1268.069,361.834
1934,1268.187,361.833
1935,1269.123,361.824
1936,1270.058,361.814
1937,1270.992,361.806
1938,1271.922,361.804
1939,1272.85,361.804
1940,1273.781,361.804
1941,1274.105,361.804
1942,1274.722,361.804
1943,1275.667,361.802
1944,1276.574,361.799
1945,1277.398,361.796
1946,1278.146,361.793
1947,1278.874,361.791
1948,1279.637,361.787
1949,1280.44,361.783
1950,1280.462,361.783
1951,1281.236,361.778
1952,1282.02,361.772
1953,1282.824,361.771
1954,1283.625,361.771
1955,1283.666,361.77
1956,1284.54,361.768
1957,1285.421,361.762
1958,1286.291,361.756
1959,1287.143,361.751
1960,1287.979,361.746
1961,1288.807,361.743
1962,1289.626,361.739
1963,1290.423,361.735
1964,1291.197,361.731
1965,1291.965,361.727
1966,1292.055,361.726
1967,1292.735,361.723
1968,1293.51,361.72
1969,1294.295,361.717
1970,1295.105,361.714
1971,1295.946,361.711
1972,1296.809,361.707
1973,1297.683,361.703
1974,1298.56,361.699
1975,1299.113,361.695
1976,1299.437,361.694
1977,1300.316,361.69
1978,1300.826,361.69
1979,1301.196,361.69
1980,1301.49,361.69
1981,1302.078,361.689
1982,1302.959,361.686
1983,1303.838,361.682
1984,1304.707,361.678
1985,1305.556,361.675
1986,1306.377,361.673
1987,1307.175,361.67
1988,1307.962,361.668
1989,1308.745,361.664
1990,1308.931,361.664
1991,1309.137,361.663
1992,1309.529,361.662
1993,1310.316,361.659
1994,1311.118,361.656
1995,1311.943,361.654
1996,1312.794,361.653
1997,1313.451,361.652
1998,1313.671,361.65
1999,1314.571,361.645
2000,1315.491,361.64
2001,1316.422,361.635
2002,1317.357,361.634
2003,1318.293,361.634
2004,1318.761,361.634
2005,1319.229,361.634
2006,1319.322,361.634
2007,1320.163,361.633
2008,1321.084,361.629
2009,1321.98,361.623
2010,1322.843,361.619
2011,1323.684,361.615
2012,1324.521,361.612
2013,1325.366,361.609
2014,1326.23,361.605
2015,1326.679,361.603
2016,1327.164,361.601
2017,1328.301,361.597
2018,1329.8,361.592
2019,1330.711,361.591
2020,1331.622,361.589
2021,1332.531,361.588
2022,1333.439,361.586
2023,1334.246,361.583
2024,1334.921,361.58
2025,1336.03,361.576
2026,1336.939,361.576
2027,1337.63,361.575
2028,1337.794,361.575
2029,1338.653,361.573
2030,1339.53,361.569
2031,1340.436,361.566
2032,1341.391,361.562
2033,1342.397,361.559
2034,1343.413,361.557
2035,1344.394,361.555
2036,1345.344,361.552
2037,1345.432,361.552
2038,1346.281,361.55
2039,1347.215,361.547
2040,1348.148,361.544
2041,1349.082,361.541
2042,1350.016,361.539
2043,1350.949,361.536
2044,1351.883,361.532
2045,1352.375,361.53
2046,1352.817,361.529
2047,1353.75,361.526
2048,1354.684,361.524
2049,1355.617,361.521
2050,1356.551,361.519
2051,1357.484,361.517
2052,1357.927,361.515
2053,1358.416,361.513
2054,1359.34,361.509
2055,1360.253,361.505
2056,1361.155,361.502
2057,1362.05,361.498
2058,1362.943,361.494
2059,1363.836,361.492
2060,1364.282,361.491
2061,1364.728,361.489
2062,1365.175,361.488
2063,1365.621,361.487
2064,1366.514,361.485
2065,1366.96,361.483
2066,1367.347,361.482
2067,1367.407,361.482
2068,1367.853,361.478
2069,1368.299,361.475
2070,1369.192,361.467
2071,1370.085,361.464
2072,1370.711,361.464
2073,1370.976,361.464
2074,1371.85,361.464
2075,1371.863,361.464
2076,1372.737,361.464
2077,1373.594,361.463
2078,1374.439,361.462
2079,1375.28,361.46
2080,1376.118,361.458
2081,1376.948,361.456
2082,1377.785,361.454
2083,1378.647,361.452
2084,1379.147,361.45
2085,1379.52,361.449
2086,1380.392,361.447
2087,1381.255,361.446
2088,1382.11,361.444
2089,1382.959,361.442
2090,1383.448,361.441
2091,1383.809,361.44
2092,1384.074,361.439
2093,1384.664,361.436
2094,1385.528,361.432
2095,1386.401,361.43
2096,1386.519,361.43
2097,1387.262,361.429
2098,1388.096,361.427
2099,1388.904,361.426
2100,1389.696,361.425
2101,1390.486,361.423
2102,1391.278,361.421
2103,1392.063,361.418
2104,1392.832,361.415
2105,1393.594,361.412
2106,1394.364,361.409
2107,1394.575,361.408
2108,1395.152,361.403
2109,1395.979,361.395
2110,1396.896,361.388
2111,1397.962,361.388
2112,1399.041,361.388
2113,1399.158,361.388
2114,1400.356,361.386
2115,1401.425,361.384
2116,1402.357,361.383
2117,1403.226,361.381
2118,1404.097,361.38
2119,1404.991,361.378
2120,1405.689,361.375
2121,1405.901,361.373
2122,1406.818,361.368
2123,1407.278,361.366
2124,1407.736,361.363
2125,1408.222,361.363
2126,1408.654,361.363
2127,1409.266,361.363
2128,1409.573,361.363
2129,1409.624,361.363
2130,1410.491,361.361
2131,1411.409,361.358
2132,1412.327,361.354
2133,1413.245,361.351
2134,1414.163,361.348
2135,1415.082,361.346
2136,1416,361.343
2137,1416.743,361.341
2138,1416.915,361.34
2139,1417.823,361.338
2140,1418.72,361.335
2141,1419.606,361.333
2142,1420.046,361.333
2143,1420.485,361.332
2144,1420.923,361.331
2145,1421.341,361.33
2146,1421.361,361.33
2147,1422.233,361.326
2148,1423.103,361.322
2149,1423.979,361.318
2150,1424.424,361.317
2151,1424.869,361.316
2152,1425.319,361.316
2153,1425.769,361.316
2154,1426.654,361.316
2155,1427.489,361.315
2156,1427.501,361.315
2157,1428.303,361.314
2158,1429.071,361.312
2159,1429.827,361.31
2160,1430.605,361.307
2161,1431.432,361.304
2162,1432.303,361.302
2163,1433.188,361.299
2164,1434.07,361.297
2165,1434.95,361.295
2166,1435.066,361.294
2167,1435.831,361.292
2168,1436.71,361.29
2169,1437.582,361.289
2170,1438.442,361.287
2171,1439.237,361.286
2172,1439.3,361.285
2173,1440.169,361.281
2174,1441.048,361.276
2175,1441.932,361.272
2176,1442.823,361.269
2177,1443.721,361.269
2178,1444.622,361.269
2179,1445.501,361.269
2180,1445.52,361.269
2181,1446.416,361.266
2182,1447.308,361.261
2183,1448.196,361.257
2184,1449.084,361.253
2185,1449.976,361.25
2186,1450.872,361.247
2187,1451.771,361.244
2188,1452.678,361.24
2189,1452.94,361.239
2190,1453.595,361.237
2191,1454.521,361.234
2192,1455.453,361.231
2193,1456.386,361.228
2194,1457.318,361.225
2195,1458.251,361.222
2196,1459.183,361.219
2197,1460.116,361.214
2198,1460.268,361.213
2199,1460.58,361.212
2200,1461.047,361.211
2201,1461.512,361.21
2202,1461.976,361.209
2203,1462.9,361.206
2204,1463.82,361.204
2205,1464.737,361.201
2206,1465.653,361.197
2207,1466.567,361.194
2208,1467.328,361.191
2209,1467.475,361.19
2210,1467.924,361.188
2211,1468.374,361.185
2212,1469.263,361.18
2213,1470.144,361.178
2214,1470.957,361.175
2215,1471.021,361.175
2216,1471.896,361.173
2217,1472.769,361.171
2218,1473.642,361.169
2219,1474.514,361.166
2220,1475.387,361.164
2221,1476.26,361.161
2222,1477.132,361.158
2223,1478.005,361.154
2224,1478.273,361.153
2225,1478.878,361.149
2226,1479.755,361.145
2227,1480.637,361.145
2228,1480.804,361.145
2229,1481.525,361.144
2230,1482.417,361.142
2231,1483.311,361.138
2232,1484.207,361.134
2233,1485.106,361.131
2234,1486.006,361.128
2235,1486.895,361.125
2236,1487.771,361.121
2237,1488.234,361.119
2238,1488.635,361.117
2239,1489.487,361.114
2240,1490.297,361.11
2241,1491.051,361.108
2242,1491.827,361.105
2243,1492.68,361.103
2244,1493.515,361.101
2245,1494.24,361.099
2246,1494.916,361.097
2247,1495.659,361.093
2248,1495.943,361.09
2249,1496.458,361.087
2250,1497.268,361.082
2251,1498.088,361.077
2252,1498.948,361.076
2253,1499.855,361.076
2254,1500.03,361.076
2255,1500.782,361.075
2256,1501.694,361.072
2257,1502.569,361.069
2258,1503.41,361.065
2259,1504.231,361.063
2260,1504.753,361.062
2261,1505.043,361.06
2262,1505.744,361.058
2263,1505.856,361.058
2264,1506.365,361.058
2265,1506.669,361.058
2266,1507.483,361.057
2267,1508.304,361.055
2268,1509.128,361.052
2269,1509.949,361.049
2270,1510.754,361.046
2271,1511.528,361.043
2272,1512.276,361.041
2273,1513.025,361.038
2274,1513.805,361.034
2275,1514.622,361.028
2276,1514.679,361.027
2277,1515.464,361.019
2278,1516.316,361.011
2279,1517.173,361.004
2280,1518.038,360.998
2281,1518.91,360.993
2282,1519.784,360.989
2283,1520.659,360.985
2284,1521.535,360.981
2285,1522.414,360.975
2286,1523.299,360.966
2287,1523.392,360.964
2288,1524.188,360.962
2289,1525.074,360.958
2290,1525.948,360.954
2291,1526.376,360.954
2292,1526.804,360.952
2293,1527.227,360.951
2294,1527.65,360.95
2295,1528.496,360.948
2296,1529.033,360.946
2297,1529.343,360.945
2298,1530.19,360.941
2299,1531.033,360.937
2300,1531.869,360.933
2301,1532.697,360.932
2302,1533.521,360.931
2303,1534.348,360.931
2304,1534.762,360.931
2305,1535.175,360.931
2306,1535.522,360.931
2307,1535.999,360.93
2308,1536.82,360.928
2309,1537.646,360.924
2310,1538.483,360.92
2311,1539.327,360.916
2312,1540.162,360.912
2313,1540.97,360.908
2314,1541.257,360.907
2315,1541.737,360.906
2316,1542.479,360.904
2317,1543.233,360.903
2318,1544.022,360.901
2319,1544.841,360.897
2320,1545.674,360.894
2321,1546.408,360.89
2322,1546.5,360.89
2323,1547.313,360.887
2324,1547.659,360.885
2325,1548.119,360.881
2326,1548.926,360.874
2327,1549.728,360.868
2328,1550.524,360.863
2329,1551.32,360.858
2330,1552.122,360.854
2331,1552.931,360.851
2332,1553.745,360.85
2333,1554.559,360.849
2334,1555.374,360.848
2335,1556.184,360.847
2336,1556.983,360.845
2337,1557.768,360.841
2338,1558.19,360.837
2339,1558.548,360.833
2340,1559.334,360.825
2341,1559.731,360.823
2342,1560.127,360.822
2343,1560.525,360.822
2344,1560.616,360.822
2345,1560.924,360.821
2346,1561.726,360.819
2347,1562.534,360.817
2348,1563.346,360.815
2349,1564.167,360.813
2350,1565.001,360.811
2351,1565.84,360.808
2352,1566.665,360.805
2353,1567.459,360.802
2354,1568.213,360.8
2355,1568.936,360.798
2356,1569.651,360.796
2357,1570.385,360.794
2358,1571.155,360.792
2359,1571.963,360.789
2360,1572.803,360.788
2361,1573.666,360.787
2362,1574.46,360.786
2363,1574.541,360.786
2364,1575.418,360.781
2365,1576.283,360.777
2366,1577.121,360.772
2367,1577.525,360.77
2368,1577.93,360.768
2369,1578.721,360.764
2370,1579.506,360.763
2371,1580.292,360.761
2372,1581.084,360.759
2373,1581.879,360.757
2374,1582.616,360.756
2375,1582.673,360.756
2376,1583.459,360.75
2377,1584.241,360.745
2378,1585.032,360.74
2379,1585.851,360.735
2380,1586.707,360.732
2381,1587.593,360.732
2382,1588.487,360.732
2383,1589.365,360.731
2384,1589.731,360.731
2385,1590.218,360.731
2386,1591.052,360.728
2387,1591.866,360.724
2388,1592.635,360.72
2389,1593.361,360.717
2390,1593.625,360.716
2391,1594.101,360.715
2392,1594.915,360.713
2393,1595.796,360.711
2394,1596.691,360.709
2395,1597.567,360.707
2396,1598.428,360.705
2397,1599.282,360.703
2398,1600.137,360.701
2399,1600.441,360.7
2400,1600.999,360.698
2401,1601.437,360.697
2402,1601.874,360.695
2403,1602.752,360.692
2404,1603.618,360.688
2405,1604.471,360.685
2406,1605.324,360.682
2407,1606.189,360.681
2408,1607.064,360.68
2409,1607.942,360.679
2410,1608.821,360.678
2411,1609.695,360.677
2412,1610.152,360.675
2413,1610.599,360.673
2414,1611.058,360.672
2415,1611.517,360.67
2416,1612.463,360.666
2417,1613.428,360.663
2418,1613.916,360.661
2419,1614.403,360.659
2420,1615.38,360.657
2421,1616.354,360.656
2422,1617.321,360.654
2423,1618.273,360.653
2424,1619.084,360.651
2425,1619.211,360.651
2426,1620.175,360.648
2427,1621.267,360.644
2428,1622.604,360.64
2429,1623.382,360.637
2430,1624.159,360.636
2431,1624.925,360.635
2432,1625.691,360.634
2433,1626.329,360.633
2434,1626.97,360.632
2435,1627.917,360.631
2436,1627.983,360.631
2437,1628.854,360.627
2438,1629.684,360.624
2439,1630.508,360.621
2440,1631.333,360.618
2441,1632.157,360.615
2442,1632.981,360.614
2443,1633.806,360.612
2444,1634.635,360.611
2445,1635.477,360.61
2446,1636.347,360.609
2447,1636.897,360.608
2448,1637.254,360.606
2449,1638.189,360.602
2450,1638.664,360.6
2451,1639.139,360.598
2452,1639.615,360.596
2453,1640.092,360.594
2454,1641.044,360.59
2455,1641.99,360.587
2456,1642.912,360.586
2457,1643.793,360.584
2458,1644.633,360.583
2459,1645.04,360.582
2460,1645.446,360.582
2461,1645.848,360.581
2462,1645.881,360.581
2463,1646.25,360.579
2464,1647.057,360.576
2465,1647.881,360.572
2466,1648.74,360.569
2467,1649.634,360.564
2468,1650.549,360.561
2469,1651.471,360.559
2470,1652.394,360.558
2471,1653.317,360.556
2472,1653.778,360.556
2473,1654.24,360.555
2474,1654.86,360.554
2475,1655.162,360.553
2476,1655.622,360.551
2477,1656.083,360.548
2478,1657.006,360.545
2479,1657.932,360.54
2480,1658.396,360.538
2481,1658.861,360.536
2482,1659.327,360.534
2483,1659.792,360.532
2484,1660.723,360.531
2485,1661.65,360.529
2486,1662.571,360.527
2487,1663.489,360.526
2488,1663.859,360.525
2489,1664.405,360.522
2490,1665.319,360.517
2491,1666.051,360.513
2492,1666.234,360.512
2493,1667.149,360.507
2494,1668.062,360.502
2495,1668.97,360.499
2496,1669.869,360.498
2497,1670.759,360.496
2498,1671.644,360.494
2499,1672.526,360.493
2500,1672.831,360.492
2501,1672.965,360.491
2502,1673.404,360.489
2503,1674.275,360.485
2504,1675.142,360.48
2505,1676.013,360.475
2506,1676.897,360.471
2507,1677.794,360.468
2508,1678.701,360.466
2509,1679.617,360.464
2510,1680.077,360.464
2511,1680.538,360.462
2512,1680.999,360.462
2513,1681.46,360.461
2514,1681.828,360.46
2515,1682.374,360.458
2516,1683.268,360.453
2517,1684.138,360.449
2518,1684.989,360.445
2519,1685.072,360.445
2520,1685.835,360.441
2521,1686.686,360.439
2522,1687.112,360.438
2523,1687.538,360.437
2524,1687.96,360.437
2525,1688.383,360.436
2526,1689.214,360.435
2527,1690.039,360.433
2528,1690.807,360.432
2529,1690.879,360.432
2530,1691.751,360.428
2531,1692.656,360.424
2532,1693.104,360.422
2533,1693.578,360.42
2534,1694.502,360.416
2535,1695.424,360.413
2536,1696.341,360.411
2537,1697.252,360.41
2538,1698.165,360.408
2539,1699.082,360.407
